IndivID,,,,
2053,378,95,532,8
2070,379,95,532,6
2071,380,95,532,8
2072,381,96,533,8
2073,382,96,533,8
2074,383,96,533,7
2075,384,96,533,7
2098,385,97,555,8
2099,386,97,555,5
2100,387,97,555,8
2101,388,97,555,5
2102,389,98,556,8
2103,390,98,556,5
2141,391,98,556,6
2142,392,98,556,7
2143,393,99,557,6
2144,394,99,557,5
2145,395,99,557,8
2146,396,99,557,6
2188,397,100,558,8
2189,398,100,558,8
2190,399,100,558,5
2191,400,100,558,7
2192,401,101,559,7
2193,402,101,559,5
2220,403,101,559,6
2221,404,101,559,7
2222,405,102,560,7
2223,406,102,560,6
2224,407,102,560,7
2225,408,102,560,8
2256,409,103,580,8
2257,410,103,580,6
2258,411,103,580,7
2259,412,103,580,7
2260,413,104,581,6
2261,414,104,581,5
2283,415,104,581,6
2284,416,104,581,7
2285,417,105,582,7
2286,418,105,582,5
2287,419,105,582,8
2288,420,105,582,6
2324,421,106,583,6
2325,422,106,583,6
2326,423,106,583,6
2327,424,106,583,7
2328,425,107,584,8
2329,426,107,584,5
2393,427,107,584,6
2394,428,107,584,5
2395,429,108,585,7
2396,430,108,585,6
2397,431,108,585,6
2398,432,108,585,6
2429,433,109,614,8
2430,434,109,614,5
2431,435,109,614,6
2432,436,109,614,7
2433,437,110,615,5
2434,438,110,615,5
2495,439,110,615,7
2496,440,110,615,7
2497,441,111,616,7
2498,442,111,616,8
2499,443,111,616,5
2500,444,111,616,5
2547,445,112,617,5
2548,446,112,617,7
2549,447,112,617,8
2550,448,112,617,5
2551,449,113,618,6
2552,450,113,618,7
2606,451,113,618,5
2607,452,113,618,6
2608,453,114,619,6
2609,454,114,619,6
2610,455,114,619,8
2611,456,114,619,5
2631,457,115,674,6
2632,458,115,674,7
2633,459,115,674,5
2634,460,115,674,5
2635,461,116,675,6
2636,462,116,675,8
2661,463,116,675,5
2662,464,116,675,5
2663,465,117,676,5
2664,466,117,676,7
2665,467,117,676,8
2666,468,117,676,7
2730,469,118,677,7
2731,470,118,677,7
2732,471,118,677,7
2733,472,118,677,5
2734,473,119,678,8
2735,474,119,678,7
2785,475,119,678,8
2786,476,119,678,7
2787,477,120,679,5
2788,478,120,679,7
2789,479,120,679,6
2790,480,120,679,7
2791,481,121,726,5
2792,482,121,726,6
2793,483,121,726,5
2794,484,121,726,6
2795,485,122,727,8
2796,486,122,727,8
2810,487,122,727,5
2811,488,122,727,5
2812,489,123,728,7
2813,490,123,728,7
2814,491,123,728,5
2815,492,123,728,6
2828,493,124,729,7
2829,494,124,729,5
2830,495,124,729,8
2831,496,124,729,7
2832,497,125,730,5
2833,498,125,730,7
2872,499,125,730,7
2873,500,125,730,7
2874,501,126,731,8
2875,502,126,731,5
2876,503,126,731,6
2877,504,126,731,5
2910,505,127,745,8
2911,506,127,745,7
2912,507,127,745,7
2913,508,127,745,8
2914,509,128,746,5
2915,510,128,746,6
2940,511,128,746,5
2941,512,128,746,6
2942,513,129,747,8
2943,514,129,747,7
2944,515,129,747,5
2945,516,129,747,7
2973,517,130,748,8
2974,518,130,748,5
2975,519,130,748,8
2976,520,130,748,8
2977,521,131,749,5
2978,522,131,749,8
2980,523,131,749,5
2981,524,131,749,5
2982,525,132,750,8
2983,526,132,750,7
2984,527,132,750,6
2985,528,132,750,8
3038,529,133,788,5
3039,530,133,788,7
3040,531,133,788,5
3041,532,133,788,5
3042,533,134,789,5
3043,534,134,789,8
3074,535,134,789,7
3075,536,134,789,5
3076,537,135,790,8
3077,538,135,790,6
3078,539,135,790,7
3079,540,135,790,8
3103,541,136,791,7
3104,542,136,791,7
3105,543,136,791,6
3106,544,136,791,5
3107,545,137,792,8
3108,546,137,792,6
3159,547,137,792,8
3160,548,137,792,7
3161,549,138,793,6
3162,550,138,793,7
3163,551,138,793,7
3164,552,138,793,5
3199,553,139,799,7
3200,554,139,799,8
3201,555,139,799,7
3202,556,139,799,6
3203,557,140,800,5
3204,558,140,800,5
3226,559,140,800,8
3227,560,140,800,5
3228,561,141,801,7
3229,562,141,801,8
3230,563,141,801,6
3231,564,141,801,6
3291,565,142,802,8
3292,566,142,802,7
3293,567,142,802,8
3294,568,142,802,6
3295,569,143,803,7
3296,570,143,803,8
3331,571,143,803,7
3332,572,143,803,8
3333,573,144,804,7
3334,574,144,804,6
3335,575,144,804,8
3336,576,144,804,8
3347,577,145,820,8
3348,578,145,820,7
3349,579,145,820,6
3350,580,145,820,5
3351,581,146,821,6
3352,582,146,821,5
3377,583,146,821,8
3378,584,146,821,8
3379,585,147,822,5
3380,586,147,822,7
3381,587,147,822,6
3382,588,147,822,8
3419,589,148,823,6
3420,590,148,823,7
3421,591,148,823,8
3422,592,148,823,7
3423,593,149,824,7
3424,594,149,824,8
3472,595,149,824,7
3473,596,149,824,5
3474,597,150,825,6
3475,598,150,825,6
3476,599,150,825,6
3477,600,150,825,7
3525,601,151,888,8
3526,602,151,888,7
3527,603,151,888,7
3528,604,151,888,7
3529,605,152,889,8
3530,606,152,889,8
3532,607,152,889,5
3533,608,152,889,8
3534,609,153,890,8
3535,610,153,890,7
3536,611,153,890,7
3537,612,153,890,8
3553,613,154,891,6
3554,614,154,891,6
3555,615,154,891,8
3556,616,154,891,6
3557,617,155,892,8
3558,618,155,892,7
3567,619,155,892,8
3568,620,155,892,7
3569,621,156,893,8
3570,622,156,893,5
3571,623,156,893,5
3572,624,156,893,7
3602,625,157,941,8
3603,626,157,941,5
3604,627,157,941,7
3605,628,157,941,7
3606,629,158,942,8
3607,630,158,942,5
3665,631,158,942,7
3666,632,158,942,8
3667,633,159,943,8
3668,634,159,943,5
3669,635,159,943,5
3670,636,159,943,7
3721,637,160,944,8
3722,638,160,944,5
3723,639,160,944,8
3724,640,160,944,6
3725,641,161,945,8
3726,642,161,945,5
3738,643,161,945,8
3739,644,161,945,7
3740,645,162,946,5
3741,646,162,946,5
3742,647,162,946,6
3743,648,162,946,7
3788,649,163,995,8
3789,650,163,995,6
3790,651,163,995,6
3791,652,163,995,5
3792,653,164,996,6
3793,654,164,996,8
3805,655,164,996,6
3806,656,164,996,7
3807,657,165,997,6
3808,658,165,997,6
3809,659,165,997,6
3810,660,165,997,6
3829,661,166,998,5
3830,662,166,998,6
3831,663,166,998,5
3832,664,166,998,6
3833,665,167,999,5
3834,666,167,999,6
3838,667,167,999,8
3839,668,167,999,8
3840,669,168,1000,8
3841,670,168,1000,7
3842,671,168,1000,7
3843,672,168,1000,8
3875,673,169,1009,8
3876,674,169,1009,8
3877,675,169,1009,5
3878,676,169,1009,7
3879,677,170,1010,7
3880,678,170,1010,7
3915,679,170,1010,6
3916,680,170,1010,8
3917,681,171,1011,5
3918,682,171,1011,8
3919,683,171,1011,6
3920,684,171,1011,7
3941,685,172,1012,7
3942,686,172,1012,5
3943,687,172,1012,6
3944,688,172,1012,8
3945,689,173,1013,5
3946,690,173,1013,7
3950,691,173,1013,6
3951,692,173,1013,7
3952,693,174,1014,6
3953,694,174,1014,7
3954,695,174,1014,7
3955,696,174,1014,7
3969,697,175,1045,6
3970,698,175,1045,8
3971,699,175,1045,6
3972,700,175,1045,6
3973,701,176,1046,8
3974,702,176,1046,5
4000,703,176,1046,8
4001,704,176,1046,8
4002,705,177,1047,8
4003,706,177,1047,8
4004,707,177,1047,7
4005,708,177,1047,5
4043,709,178,1048,8
4044,710,178,1048,5
4045,711,178,1048,6
4046,712,178,1048,5
4047,713,179,1049,5
4048,714,179,1049,5
4055,715,179,1049,6
4056,716,179,1049,6
4057,717,180,1050,7
4058,718,180,1050,6
4059,719,180,1050,6
4060,720,180,1050,8
4122,721,181,1062,6
4123,722,181,1062,7
4124,723,181,1062,5
4125,724,181,1062,6
4126,725,182,1063,8
4127,726,182,1063,5
4141,727,182,1063,7
4142,728,182,1063,6
4143,729,183,1064,5
4144,730,183,1064,5
4145,731,183,1064,7
4146,732,183,1064,8
4193,733,184,1065,8
4194,734,184,1065,8
4195,735,184,1065,7
4196,736,184,1065,6
4197,737,185,1066,6
4198,738,185,1066,5
4234,739,185,1066,6
4235,740,185,1066,6
4236,741,186,1067,5
4237,742,186,1067,6
4238,743,186,1067,8
4239,744,186,1067,6
4245,745,187,1107,6
4246,746,187,1107,6
4247,747,187,1107,5
4248,748,187,1107,8
4249,749,188,1108,7
4250,750,188,1108,6
4292,751,188,1108,8
4293,752,188,1108,7
4294,753,189,1109,5
4295,754,189,1109,5
4296,755,189,1109,8
4297,756,189,1109,7
4319,757,190,1110,6
4320,758,190,1110,8
4321,759,190,1110,8
4322,760,190,1110,7
4323,761,191,1111,7
4324,762,191,1111,7
4327,763,191,1111,8
4328,764,191,1111,6
4329,765,192,1112,5
4330,766,192,1112,8
4331,767,192,1112,7
4332,768,192,1112,5
4361,769,193,1141,6
4362,770,193,1141,7
4363,771,193,1141,5
4364,772,193,1141,7
4365,773,194,1142,8
4366,774,194,1142,7
4405,775,194,1142,8
4406,776,194,1142,7
4407,777,195,1143,8
4408,778,195,1143,8
4409,779,195,1143,5
4410,780,195,1143,7
4430,781,196,1144,5
4431,782,196,1144,8
4432,783,196,1144,8
4433,784,196,1144,5
4434,785,197,1145,7
4435,786,197,1145,6
4462,787,197,1145,8
4463,788,197,1145,6
4464,789,198,1146,6
4465,790,198,1146,5
4466,791,198,1146,6
4467,792,198,1146,8
4496,793,199,1153,6
4497,794,199,1153,7
4498,795,199,1153,7
4499,796,199,1153,5
4500,797,200,1154,5
4501,798,200,1154,6
4502,799,200,1154,6
4503,800,200,1154,5
4504,801,201,1155,5
4505,802,201,1155,7
4506,803,201,1155,6
4507,804,201,1155,6
4565,805,202,1156,8
4566,806,202,1156,7
4567,807,202,1156,6
4568,808,202,1156,7
4569,809,203,1157,7
4570,810,203,1157,6
4584,811,203,1157,5
4585,812,203,1157,8
4586,813,204,1158,8
4587,814,204,1158,5
4588,815,204,1158,6
4589,816,204,1158,6
4591,817,205,1161,5
4592,818,205,1161,5
4593,819,205,1161,6
4594,820,205,1161,5
4595,821,206,1162,8
4596,822,206,1162,7
4637,823,206,1162,5
4638,824,206,1162,8
4639,825,207,1163,8
4640,826,207,1163,7
4641,827,207,1163,7
4642,828,207,1163,7
4643,829,208,1164,6
4644,830,208,1164,7
4645,831,208,1164,6
4646,832,208,1164,8
4647,833,209,1165,6
4648,834,209,1165,6
4684,835,209,1165,6
4685,836,209,1165,6
4686,837,210,1166,6
4687,838,210,1166,8
4688,839,210,1166,8
4689,840,210,1166,6
4716,841,211,1175,7
4717,842,211,1175,5
4718,843,211,1175,6
4719,844,211,1175,7
4720,845,212,1176,8
4721,846,212,1176,8
4776,847,212,1176,8
4777,848,212,1176,6
4778,849,213,1177,6
4779,850,213,1177,6
4780,851,213,1177,7
4781,852,213,1177,5
4824,853,214,1178,7
4825,854,214,1178,7
4826,855,214,1178,7
4827,856,214,1178,8
4828,857,215,1179,5
4829,858,215,1179,5
4839,859,215,1179,6
4840,860,215,1179,5
4841,861,216,1180,6
4842,862,216,1180,5
4843,863,216,1180,8
4844,864,216,1180,5
4900,865,217,1197,7
4901,866,217,1197,5
4902,867,217,1197,8
4903,868,217,1197,7
4904,869,218,1198,5
4905,870,218,1198,7
4959,871,218,1198,8
4960,872,218,1198,8
4961,873,219,1199,5
4962,874,219,1199,8
4963,875,219,1199,5
4964,876,219,1199,8
4994,877,220,1200,5
4995,878,220,1200,6
4996,879,220,1200,8
4997,880,220,1200,7
4998,881,221,1201,8
4999,882,221,1201,8
5042,883,221,1201,6
5043,884,221,1201,7
5044,885,222,1202,8
5045,886,222,1202,8
5046,887,222,1202,6
5047,888,222,1202,6
5091,889,223,1260,5
5092,890,223,1260,8
5093,891,223,1260,7
5094,892,223,1260,6
5095,893,224,1261,8
5096,894,224,1261,8
5099,895,224,1261,6
5100,896,224,1261,6
5101,897,225,1262,8
5102,898,225,1262,8
5103,899,225,1262,5
5104,900,225,1262,8
5136,901,226,1263,8
5137,902,226,1263,6
5138,903,226,1263,7
5139,904,226,1263,6
5140,905,227,1264,6
5141,906,227,1264,7
5155,907,227,1264,8
5156,908,227,1264,7
5157,909,228,1265,5
5158,910,228,1265,5
5159,911,228,1265,5
5160,912,228,1265,8
5167,913,229,1317,5
5168,914,229,1317,8
5169,915,229,1317,6
5170,916,229,1317,5
5171,917,230,1318,7
5172,918,230,1318,6
5225,919,230,1318,7
5226,920,230,1318,5
5227,921,231,1319,7
5228,922,231,1319,5
5229,923,231,1319,5
5230,924,231,1319,8
5232,925,232,1320,6
5233,926,232,1320,5
5234,927,232,1320,6
5235,928,232,1320,6
5236,929,233,1321,5
5237,930,233,1321,5
5290,931,233,1321,7
5291,932,233,1321,6
5292,933,234,1322,8
5293,934,234,1322,6
5294,935,234,1322,8
5295,936,234,1322,8
5297,937,235,1370,8
5298,938,235,1370,5
5299,939,235,1370,7
5300,940,235,1370,8
5301,941,236,1371,8
5302,942,236,1371,7
5342,943,236,1371,6
5343,944,236,1371,5
5344,945,237,1372,5
5345,946,237,1372,5
5346,947,237,1372,5
5347,948,237,1372,7
5389,949,238,1373,8
5390,950,238,1373,7
5391,951,238,1373,6
5392,952,238,1373,7
5393,953,239,1374,8
5394,954,239,1374,6
5435,955,239,1374,6
5436,956,239,1374,5
5437,957,240,1375,6
5438,958,240,1375,7
5439,959,240,1375,8
5440,960,240,1375,7
5479,961,241,1383,7
5480,962,241,1383,6
5481,963,241,1383,8
5482,964,241,1383,8
5483,965,242,1384,6
5484,966,242,1384,6
5508,967,242,1384,8
5509,968,242,1384,7
5510,969,243,1385,5
5511,970,243,1385,7
5512,971,243,1385,7
5513,972,243,1385,8
5571,973,244,1386,7
5572,974,244,1386,8
5573,975,244,1386,6
5574,976,244,1386,7
5575,977,245,1387,7
5576,978,245,1387,8
5587,979,245,1387,8
5588,980,245,1387,6
5589,981,246,1388,8
5590,982,246,1388,5
5591,983,246,1388,6
5592,984,246,1388,8
5621,985,247,1416,8
5622,986,247,1416,7
5623,987,247,1416,7
5624,988,247,1416,8
5625,989,248,1417,5
5626,990,248,1417,7
5633,991,248,1417,7
5634,992,248,1417,5
5635,993,249,1418,5
5636,994,249,1418,8
5637,995,249,1418,5
5638,996,249,1418,6
5669,997,250,1419,5
5670,998,250,1419,5
5671,999,250,1419,6
5672,1000,250,1419,7
5673,1001,251,1420,8
5674,1002,251,1420,8
5738,1003,251,1420,6
5739,1004,251,1420,8
5740,1005,252,1421,8
5741,1006,252,1421,8
5742,1007,252,1421,5
5743,1008,252,1421,5
5752,1009,253,1447,7
5753,1010,253,1447,7
5754,1011,253,1447,6
5755,1012,253,1447,7
5756,1013,254,1448,8
5757,1014,254,1448,8
5802,1015,254,1448,6
5803,1016,254,1448,5
5804,1017,255,1449,8
5805,1018,255,1449,7
5806,1019,255,1449,8
5807,1020,255,1449,5
5844,1021,256,1450,5
5845,1022,256,1450,8
5846,1023,256,1450,7
5847,1024,256,1450,8
5848,1025,257,1451,8
5849,1026,257,1451,6
5896,1027,257,1451,5
5897,1028,257,1451,7
5898,1029,258,1452,5
5899,1030,258,1452,8
5900,1031,258,1452,5
5901,1032,258,1452,5
5949,1033,259,1505,6
5950,1034,259,1505,6
5951,1035,259,1505,7
5952,1036,259,1505,5
5953,1037,260,1506,8
5954,1038,260,1506,5
5961,1039,260,1506,5
5962,1040,260,1506,7
5963,1041,261,1507,8
5964,1042,261,1507,5
5965,1043,261,1507,5
5966,1044,261,1507,6
6028,1045,262,1508,5
6029,1046,262,1508,7
6030,1047,262,1508,7
6031,1048,262,1508,6
6032,1049,263,1509,8
6033,1050,263,1509,7
6052,1051,263,1509,8
6053,1052,263,1509,6
6054,1053,264,1510,5
6055,1054,264,1510,5
6056,1055,264,1510,7
6057,1056,264,1510,6
6059,1057,265,1513,6
6060,1058,265,1513,8
6061,1059,265,1513,5
6062,1060,265,1513,7
6063,1061,266,1514,5
6064,1062,266,1514,8
6087,1063,266,1514,5
6088,1064,266,1514,5
6089,1065,267,1515,6
6090,1066,267,1515,5
6091,1067,267,1515,6
6092,1068,267,1515,6
6106,1069,268,1516,5
6107,1070,268,1516,7
6108,1071,268,1516,7
6109,1072,268,1516,7
6110,1073,269,1517,6
6111,1074,269,1517,8
6134,1075,269,1517,6
6135,1076,269,1517,7
6136,1077,270,1518,7
6137,1078,270,1518,8
6138,1079,270,1518,5
6139,1080,270,1518,6
6171,1081,271,1544,6
6172,1082,271,1544,6
6173,1083,271,1544,6
6174,1084,271,1544,8
6175,1085,272,1545,7
6176,1086,272,1545,6
6230,1087,272,1545,5
6231,1088,272,1545,5
6232,1089,273,1546,5
6233,1090,273,1546,8
6234,1091,273,1546,7
6235,1092,273,1546,7
6267,1093,274,1547,6
6268,1094,274,1547,7
6269,1095,274,1547,6
6270,1096,274,1547,7
6271,1097,275,1548,8
6272,1098,275,1548,8
6278,1099,275,1548,8
6279,1100,275,1548,6
6280,1101,276,1549,6
6281,1102,276,1549,6
6282,1103,276,1549,5
6283,1104,276,1549,6
6308,1105,277,1554,7
6309,1106,277,1554,6
6310,1107,277,1554,7
6311,1108,277,1554,6
6312,1109,278,1555,6
6313,1110,278,1555,5
6355,1111,278,1555,8
6356,1112,278,1555,8
6357,1113,279,1556,8
6358,1114,279,1556,5
6359,1115,279,1556,7
6360,1116,279,1556,6
6368,1117,280,1557,6
6369,1118,280,1557,6
6370,1119,280,1557,8
6371,1120,280,1557,8
6372,1121,281,1558,8
6373,1122,281,1558,5
6408,1123,281,1558,6
6409,1124,281,1558,6
6410,1125,282,1559,6
6411,1126,282,1559,6
6412,1127,282,1559,5
6413,1128,282,1559,6
6430,1129,283,1586,7
6431,1130,283,1586,8
6432,1131,283,1586,8
6433,1132,283,1586,5
6434,1133,284,1587,6
6435,1134,284,1587,5
6461,1135,284,1587,7
6462,1136,284,1587,6
6463,1137,285,1588,8
6464,1138,285,1588,8
6465,1139,285,1588,7
6466,1140,285,1588,5
6471,1141,286,1589,5
6472,1142,286,1589,6
6473,1143,286,1589,8
6474,1144,286,1589,7
6475,1145,287,1590,5
6476,1146,287,1590,5
6502,1147,287,1590,6
6503,1148,287,1590,6
6504,1149,288,1591,5
6505,1150,288,1591,6
6506,1151,288,1591,8
6507,1152,288,1591,6
6523,1153,289,1648,6
6524,1154,289,1648,6
6525,1155,289,1648,5
6526,1156,289,1648,8
6527,1157,290,1649,5
6528,1158,290,1649,7
6581,1159,290,1649,5
6582,1160,290,1649,5
6583,1161,291,1650,8
6584,1162,291,1650,6
6585,1163,291,1650,8
6586,1164,291,1650,6
6632,1165,292,1651,8
6633,1166,292,1651,6
6634,1167,292,1651,5
6635,1168,292,1651,6
6636,1169,293,1652,8
6637,1170,293,1652,5
6681,1171,293,1652,8
6682,1172,293,1652,5
6683,1173,294,1653,6
6684,1174,294,1653,8
6685,1175,294,1653,8
6686,1176,294,1653,8
6704,1177,295,1658,8
6705,1178,295,1658,8
6706,1179,295,1658,6
6707,1180,295,1658,7
6708,1181,296,1659,7
6709,1182,296,1659,8
6747,1183,296,1659,7
6748,1184,296,1659,6
6749,1185,297,1660,8
6750,1186,297,1660,8
6751,1187,297,1660,7
6752,1188,297,1660,8
6761,1189,298,1661,5
6762,1190,298,1661,7
6763,1191,298,1661,8
6764,1192,298,1661,5
6765,1193,299,1662,7
6766,1194,299,1662,8
6776,1195,299,1662,8
6777,1196,299,1662,6
6778,1197,300,1663,6
6779,1198,300,1663,7
6780,1199,300,1663,8
6781,1200,300,1663,6
6790,1201,301,1675,6
6791,1202,301,1675,5
6792,1203,301,1675,5
6793,1204,301,1675,5
6794,1205,302,1676,8
6795,1206,302,1676,6
6851,1207,302,1676,7
6852,1208,302,1676,7
6853,1209,303,1677,7
6854,1210,303,1677,8
6855,1211,303,1677,5
6856,1212,303,1677,8
6905,1213,304,1678,8
6906,1214,304,1678,5
6907,1215,304,1678,6
6908,1216,304,1678,7
